"sex" "age" "period" "region" "outcome" "cases" "pop"
"2273" 1 3 10 8 "Incidence" NA 9499
"2274" 2 3 10 8 "Incidence" NA 8224
"2275" 1 4 10 8 "Incidence" NA 7261
"2276" 2 4 10 8 "Incidence" NA 6783
"2277" 1 5 10 8 "Incidence" NA 6663
"2278" 2 5 10 8 "Incidence" NA 7650
"2279" 1 6 10 8 "Incidence" NA 3931
"2280" 2 6 10 8 "Incidence" NA 6603
"2281" 1 1 1 9 "Incidence" 16 69292
"2282" 2 1 1 9 "Incidence" 18 65800
"2283" 1 2 1 9 "Incidence" 4 14530
"2284" 2 2 1 9 "Incidence" 4 13337
"2285" 1 3 1 9 "Incidence" 5 13995
"2286" 2 3 1 9 "Incidence" 4 14129
"2287" 1 4 1 9 "Incidence" 8 14619
"2288" 2 4 1 9 "Incidence" 4 15755
"2289" 1 5 1 9 "Incidence" 8 8385
"2290" 2 5 1 9 "Incidence" 5 11387
"2291" 1 6 1 9 "Incidence" 4 3114
"2292" 2 6 1 9 "Incidence" 4 5660
"2293" 1 1 2 9 "Incidence" 16 68022
"2294" 2 1 2 9 "Incidence" 19 64778
"2295" 1 2 2 9 "Incidence" 5 15116
"2296" 2 2 2 9 "Incidence" 4 13711
"2297" 1 3 2 9 "Incidence" 6 13292
"2298" 2 3 2 9 "Incidence" 4 13387
"2299" 1 4 2 9 "Incidence" 8 14994
"2300" 2 4 2 9 "Incidence" 8 16014
"2301" 1 5 2 9 "Incidence" 6 8832
"2302" 2 5 2 9 "Incidence" 6 11886
"2303" 1 6 2 9 "Incidence" 4 3391
"2304" 2 6 2 9 "Incidence" 4 6160
"2305" 1 1 3 9 "Incidence" 18 66984
"2306" 2 1 3 9 "Incidence" 17 63912
"2307" 1 2 3 9 "Incidence" 4 15569
"2308" 2 2 3 9 "Incidence" 4 14113
"2309" 1 3 3 9 "Incidence" 5 13271
"2310" 2 3 3 9 "Incidence" 5 13066
"2311" 1 4 3 9 "Incidence" 7 14769
"2312" 2 4 3 9 "Incidence" 7 15778
"2313" 1 5 3 9 "Incidence" 5 9657
"2314" 2 5 3 9 "Incidence" 4 12617
"2315" 1 6 3 9 "Incidence" 5 3651
"2316" 2 6 3 9 "Incidence" 4 6788
"2317" 1 1 4 9 "Incidence" 18 65946
"2318" 2 1 4 9 "Incidence" 17 63046
"2319" 1 2 4 9 "Incidence" 6 16022
"2320" 2 2 4 9 "Incidence" 6 14515
"2321" 1 3 4 9 "Incidence" 4 13250
"2322" 2 3 4 9 "Incidence" 4 12745
"2323" 1 4 4 9 "Incidence" 8 14544
"2324" 2 4 4 9 "Incidence" 5 15542
"2325" 1 5 4 9 "Incidence" 8 10482
"2326" 2 5 4 9 "Incidence" 4 13348
"2327" 1 6 4 9 "Incidence" 4 3911
"2328" 2 6 4 9 "Incidence" 5 7416
"2329" 1 1 5 9 "Incidence" 18 67143
"2330" 2 1 5 9 "Incidence" 16 63829
"2331" 1 2 5 9 "Incidence" 5 17004
"2332" 2 2 5 9 "Incidence" 4 15407
"2333" 1 3 5 9 "Incidence" 7 13797
"2334" 2 3 5 9 "Incidence" 5 13239
"2335" 1 4 5 9 "Incidence" 7 14406
"2336" 2 4 5 9 "Incidence" 6 15508
"2337" 1 5 5 9 "Incidence" 7 11442
"2338" 2 5 5 9 "Incidence" 5 14091
"2339" 1 6 5 9 "Incidence" 4 4210
"2340" 2 6 5 9 "Incidence" 6 8176
"2341" 1 1 6 9 "Incidence" 19 65837
"2342" 2 1 6 9 "Incidence" 18 61853
"2343" 1 2 6 9 "Incidence" 5 17465
"2344" 2 2 6 9 "Incidence" 4 15846
"2345" 1 3 6 9 "Incidence" 5 14593
"2346" 2 3 6 9 "Incidence" 4 13832
"2347" 1 4 6 9 "Incidence" 6 13173
"2348" 2 4 6 9 "Incidence" 5 14124
"2349" 1 5 6 9 "Incidence" 6 11778
"2350" 2 5 6 9 "Incidence" 7 14499
"2351" 1 6 6 9 "Incidence" 10 4474
"2352" 2 6 6 9 "Incidence" 5 8605
"2353" 1 1 7 9 "Incidence" 18 70824
"2354" 2 1 7 9 "Incidence" 16 63225
"2355" 1 2 7 9 "Incidence" 5 19257
"2356" 2 2 7 9 "Incidence" 4 17132
"2357" 1 3 7 9 "Incidence" 6 15256
"2358" 2 3 7 9 "Incidence" 5 14131
"2359" 1 4 7 9 "Incidence" 6 12704
"2360" 2 4 7 9 "Incidence" 8 13529
"2361" 1 5 7 9 "Incidence" 7 11966
"2362" 2 5 7 9 "Incidence" 6 14824
"2363" 1 6 7 9 "Incidence" 5 5107
"2364" 2 6 7 9 "Incidence" 6 9291
"2365" 1 1 8 9 "Incidence" 20 73350
"2366" 2 1 8 9 "Incidence" 17 64931
"2367" 1 2 8 9 "Incidence" 4 20647
"2368" 2 2 8 9 "Incidence" 5 18295
"2369" 1 3 8 9 "Incidence" 7 15899
"2370" 2 3 8 9 "Incidence" 4 14669
"2371" 1 4 8 9 "Incidence" 6 12460
"2372" 2 4 8 9 "Incidence" 6 13138
"2373" 1 5 8 9 "Incidence" 8 11931
"2374" 2 5 8 9 "Incidence" 6 14701
"2375" 1 6 8 9 "Incidence" 5 5613
"2376" 2 6 8 9 "Incidence" 5 9990
"2377" 1 1 9 9 "Incidence" NA 74067
"2378" 2 1 9 9 "Incidence" NA 65705
"2379" 1 2 9 9 "Incidence" NA 22004
"2380" 2 2 9 9 "Incidence" NA 19543
"2381" 1 3 9 9 "Incidence" NA 16411
"2382" 2 3 9 9 "Incidence" NA 15055
"2383" 1 4 9 9 "Incidence" NA 12691
"2384" 2 4 9 9 "Incidence" NA 13029
"2385" 1 5 9 9 "Incidence" NA 11734
"2386" 2 5 9 9 "Incidence" NA 14558
"2387" 1 6 9 9 "Incidence" NA 6078
"2388" 2 6 9 9 "Incidence" NA 10668
"2389" 1 1 10 9 "Incidence" NA 73475
"2390" 2 1 10 9 "Incidence" NA 66335
"2391" 1 2 10 9 "Incidence" NA 22934
"2392" 2 2 10 9 "Incidence" NA 20346
"2393" 1 3 10 9 "Incidence" NA 17310
"2394" 2 3 10 9 "Incidence" NA 15688
"2395" 1 4 10 9 "Incidence" NA 13118
"2396" 2 4 10 9 "Incidence" NA 13241
"2397" 1 5 10 9 "Incidence" NA 11543
"2398" 2 5 10 9 "Incidence" NA 14125
"2399" 1 6 10 9 "Incidence" NA 6449
"2400" 2 6 10 9 "Incidence" NA 11359
"2401" 1 1 1 10 "Incidence" 17 40620
"2402" 2 1 1 10 "Incidence" 17 35582
"2403" 1 2 1 10 "Incidence" 6 8822
"2404" 2 2 1 10 "Incidence" 5 7061
"2405" 1 3 1 10 "Incidence" 5 8575
"2406" 2 3 1 10 "Incidence" 6 7276
"2407" 1 4 1 10 "Incidence" 6 8122
"2408" 2 4 1 10 "Incidence" 5 7748
"2409" 1 5 1 10 "Incidence" 8 4710
"2410" 2 5 1 10 "Incidence" 5 5700
"2411" 1 6 1 10 "Incidence" 4 1939
"2412" 2 6 1 10 "Incidence" 5 3176
"2413" 1 1 2 10 "Incidence" 16 39291
"2414" 2 1 2 10 "Incidence" 17 34405
"2415" 1 2 2 10 "Incidence" 4 9118
"2416" 2 2 2 10 "Incidence" 4 7302
"2417" 1 3 2 10 "Incidence" 7 8189
"2418" 2 3 2 10 "Incidence" 6 6912
"2419" 1 4 2 10 "Incidence" 5 8406
"2420" 2 4 2 10 "Incidence" 6 7877
"2421" 1 5 2 10 "Incidence" 6 4792
"2422" 2 5 2 10 "Incidence" 8 5808
"2423" 1 6 2 10 "Incidence" 4 2105
"2424" 2 6 2 10 "Incidence" 4 3448
"2425" 1 1 3 10 "Incidence" 17 38138
"2426" 2 1 3 10 "Incidence" 17 33604
"2427" 1 2 3 10 "Incidence" 7 9568
"2428" 2 2 3 10 "Incidence" 4 7533
"2429" 1 3 3 10 "Incidence" 5 8010
"2430" 2 3 3 10 "Incidence" 4 6739
"2431" 1 4 3 10 "Incidence" 4 8469
"2432" 2 4 3 10 "Incidence" 5 7748
"2433" 1 5 3 10 "Incidence" 7 5138
"2434" 2 5 3 10 "Incidence" 5 6100
"2435" 1 6 3 10 "Incidence" 4 2223
"2436" 2 6 3 10 "Incidence" 4 3755
"2437" 1 1 4 10 "Incidence" 17 36985
"2438" 2 1 4 10 "Incidence" 18 32803
"2439" 1 2 4 10 "Incidence" 4 10018
"2440" 2 2 4 10 "Incidence" 5 7764
"2441" 1 3 4 10 "Incidence" 6 7831
"2442" 2 3 4 10 "Incidence" 5 6566
"2443" 1 4 4 10 "Incidence" 6 8532
"2444" 2 4 4 10 "Incidence" 6 7619
"2445" 1 5 4 10 "Incidence" 5 5484
"2446" 2 5 4 10 "Incidence" 7 6392
"2447" 1 6 4 10 "Incidence" 4 2341
"2448" 2 6 4 10 "Incidence" 5 4062
"2449" 1 1 5 10 "Incidence" 16 37031
"2450" 2 1 5 10 "Incidence" 19 32805
"2451" 1 2 5 10 "Incidence" 5 10834
"2452" 2 2 5 10 "Incidence" 4 8353
"2453" 1 3 5 10 "Incidence" 6 8223
"2454" 2 3 5 10 "Incidence" 4 6819
"2455" 1 4 5 10 "Incidence" 5 8746
"2456" 2 4 5 10 "Incidence" 5 7663
"2457" 1 5 5 10 "Incidence" 6 6040
"2458" 2 5 5 10 "Incidence" 4 6906
"2459" 1 6 5 10 "Incidence" 4 2536
"2460" 2 6 5 10 "Incidence" 5 4406
"2461" 1 1 6 10 "Incidence" 18 34893
"2462" 2 1 6 10 "Incidence" 16 30919
"2463" 1 2 6 10 "Incidence" 4 10879
"2464" 2 2 6 10 "Incidence" 5 8379
"2465" 1 3 6 10 "Incidence" 5 8520
"2466" 2 3 6 10 "Incidence" 4 6957
"2467" 1 4 6 10 "Incidence" 6 8122
"2468" 2 4 6 10 "Incidence" 5 7141
"2469" 1 5 6 10 "Incidence" 7 6293
"2470" 2 5 6 10 "Incidence" 9 7008
"2471" 1 6 6 10 "Incidence" 5 2537
"2472" 2 6 6 10 "Incidence" 5 4461
"2473" 1 1 7 10 "Incidence" 17 34399
"2474" 2 1 7 10 "Incidence" 16 30093
"2475" 1 2 7 10 "Incidence" 4 11136
"2476" 2 2 7 10 "Incidence" 5 8702
"2477" 1 3 7 10 "Incidence" 8 8965
"2478" 2 3 7 10 "Incidence" 5 7289
"2479" 1 4 7 10 "Incidence" 6 7594
"2480" 2 4 7 10 "Incidence" 6 6673
"2481" 1 5 7 10 "Incidence" 5 6534
"2482" 2 5 7 10 "Incidence" 5 7041
"2483" 1 6 7 10 "Incidence" 4 2671
"2484" 2 6 7 10 "Incidence" 9 4806
"2485" 1 1 8 10 "Incidence" 18 34304
"2486" 2 1 8 10 "Incidence" 16 29956
"2487" 1 2 8 10 "Incidence" 5 11306
"2488" 2 2 8 10 "Incidence" 4 9071
"2489" 1 3 8 10 "Incidence" 5 9466
"2490" 2 3 8 10 "Incidence" 4 7602
"2491" 1 4 8 10 "Incidence" 4 7322
"2492" 2 4 8 10 "Incidence" 6 6368
"2493" 1 5 8 10 "Incidence" 4 6691
"2494" 2 5 8 10 "Incidence" 6 7014
"2495" 1 6 8 10 "Incidence" 4 2850
"2496" 2 6 8 10 "Incidence" 6 5074
"2497" 1 1 9 10 "Incidence" NA 34342
"2498" 2 1 9 10 "Incidence" NA 29929
"2499" 1 2 9 10 "Incidence" NA 11694
"2500" 2 2 9 10 "Incidence" NA 9530
"2501" 1 3 9 10 "Incidence" NA 9857
"2502" 2 3 9 10 "Incidence" NA 7732
"2503" 1 4 9 10 "Incidence" NA 7330
"2504" 2 4 9 10 "Incidence" NA 6315
"2505" 1 5 9 10 "Incidence" NA 6665
"2506" 2 5 9 10 "Incidence" NA 7000
"2507" 1 6 9 10 "Incidence" NA 3082
"2508" 2 6 9 10 "Incidence" NA 5323
"2509" 1 1 10 10 "Incidence" NA 34500
"2510" 2 1 10 10 "Incidence" NA 30214
"2511" 1 2 10 10 "Incidence" NA 11901
"2512" 2 2 10 10 "Incidence" NA 9847
"2513" 1 3 10 10 "Incidence" NA 10334
"2514" 2 3 10 10 "Incidence" NA 8082
"2515" 1 4 10 10 "Incidence" NA 7418
"2516" 2 4 10 10 "Incidence" NA 6428
"2517" 1 5 10 10 "Incidence" NA 6702
"2518" 2 5 10 10 "Incidence" NA 6799
"2519" 1 6 10 10 "Incidence" NA 3294
"2520" 2 6 10 10 "Incidence" NA 5599
"2521" 1 1 1 11 "Incidence" 19 155468
"2522" 2 1 1 11 "Incidence" 18 152254
"2523" 1 2 1 11 "Incidence" 6 33303
"2524" 2 2 1 11 "Incidence" 6 34353
"2525" 1 3 1 11 "Incidence" 11 25979
"2526" 2 3 1 11 "Incidence" 6 27008
"2527" 1 4 1 11 "Incidence" 16 19879
"2528" 2 4 1 11 "Incidence" 7 23438
"2529" 1 5 1 11 "Incidence" 14 11184
"2530" 2 5 1 11 "Incidence" 7 17145
"2531" 1 6 1 11 "Incidence" 10 4466
"2532" 2 6 1 11 "Incidence" 4 8830
"2533" 1 1 2 11 "Incidence" 19 153931
"2534" 2 1 2 11 "Incidence" 18 150418
"2535" 1 2 2 11 "Incidence" 7 34899
"2536" 2 2 2 11 "Incidence" 6 36308
"2537" 1 3 2 11 "Incidence" 10 26300
"2538" 2 3 2 11 "Incidence" 6 27239
"2539" 1 4 2 11 "Incidence" 12 21047
"2540" 2 4 2 11 "Incidence" 12 24411
"2541" 1 5 2 11 "Incidence" 8 11675
"2542" 2 5 2 11 "Incidence" 12 18001
"2543" 1 6 2 11 "Incidence" 5 4963
"2544" 2 6 2 11 "Incidence" 5 9846
"2545" 1 1 3 11 "Incidence" 21 151302
"2546" 2 1 3 11 "Incidence" 20 147491
"2547" 1 2 3 11 "Incidence" 8 35054
"2548" 2 2 3 11 "Incidence" 5 37129
"2549" 1 3 3 11 "Incidence" 8 27229
"2550" 2 3 3 11 "Incidence" 8 28277
"2551" 1 4 3 11 "Incidence" 14 21887
"2552" 2 4 3 11 "Incidence" 13 25116
"2553" 1 5 3 11 "Incidence" 9 12516
"2554" 2 5 3 11 "Incidence" 13 18775
"2555" 1 6 3 11 "Incidence" 8 5360
"2556" 2 6 3 11 "Incidence" 4 10907
"2557" 1 1 4 11 "Incidence" 20 148673
"2558" 2 1 4 11 "Incidence" 18 144564
"2559" 1 2 4 11 "Incidence" 6 35209
"2560" 2 2 4 11 "Incidence" 6 37950
"2561" 1 3 4 11 "Incidence" 9 28158
"2562" 2 3 4 11 "Incidence" 7 29315
"2563" 1 4 4 11 "Incidence" 8 22727
"2564" 2 4 4 11 "Incidence" 14 25821
"2565" 1 5 4 11 "Incidence" 11 13357
"2566" 2 5 4 11 "Incidence" 11 19549
"2567" 1 6 4 11 "Incidence" 7 5757
"2568" 2 6 4 11 "Incidence" 4 11968
"2569" 1 1 5 11 "Incidence" 23 151482
"2570" 2 1 5 11 "Incidence" 22 146976
"2571" 1 2 5 11 "Incidence" 10 37170
"2572" 2 2 5 11 "Incidence" 6 39979
"2573" 1 3 5 11 "Incidence" 8 30438
"2574" 2 3 5 11 "Incidence" 7 31709
"2575" 1 4 5 11 "Incidence" 10 23900
"2576" 2 4 5 11 "Incidence" 13 26879
"2577" 1 5 5 11 "Incidence" 12 14625
"2578" 2 5 5 11 "Incidence" 10 20899
"2579" 1 6 5 11 "Incidence" 5 6223
"2580" 2 6 5 11 "Incidence" 9 13352
"2581" 1 1 6 11 "Incidence" 20 154931
"2582" 2 1 6 11 "Incidence" 21 149612
"2583" 1 2 6 11 "Incidence" 8 38171
"2584" 2 2 6 11 "Incidence" 5 40662
"2585" 1 3 6 11 "Incidence" 7 33384
"2586" 2 3 6 11 "Incidence" 9 34889
"2587" 1 4 6 11 "Incidence" 6 23840
"2588" 2 4 6 11 "Incidence" 8 26872
"2589" 1 5 6 11 "Incidence" 14 15831
"2590" 2 5 6 11 "Incidence" 12 21912
"2591" 1 6 6 11 "Incidence" 6 6447
"2592" 2 6 6 11 "Incidence" 9 14351
"2593" 1 1 7 11 "Incidence" 18 163318
"2594" 2 1 7 11 "Incidence" 17 157275
"2595" 1 2 7 11 "Incidence" 5 40822
"2596" 2 2 7 11 "Incidence" 6 42722
"2597" 1 3 7 11 "Incidence" 11 35178
"2598" 2 3 7 11 "Incidence" 7 37207
"2599" 1 4 7 11 "Incidence" 14 24145
"2600" 2 4 7 11 "Incidence" 7 26926
"2601" 1 5 7 11 "Incidence" 8 16835
"2602" 2 5 7 11 "Incidence" 10 22902
"2603" 1 6 7 11 "Incidence" 9 7040
"2604" 2 6 7 11 "Incidence" 6 15481
"2605" 1 1 8 11 "Incidence" 21 169081
"2606" 2 1 8 11 "Incidence" 21 162405
"2607" 1 2 8 11 "Incidence" 8 43827
"2608" 2 2 8 11 "Incidence" 5 45160
"2609" 1 3 8 11 "Incidence" 7 36348
"2610" 2 3 8 11 "Incidence" 10 39255
"2611" 1 4 8 11 "Incidence" 8 24931
"2612" 2 4 8 11 "Incidence" 8 27563
"2613" 1 5 8 11 "Incidence" 14 17838
"2614" 2 5 8 11 "Incidence" 10 23894
"2615" 1 6 8 11 "Incidence" 8 7695
"2616" 2 6 8 11 "Incidence" 8 16611
"2617" 1 1 9 11 "Incidence" NA 172459
"2618" 2 1 9 11 "Incidence" NA 165815
"2619" 1 2 9 11 "Incidence" NA 47670
"2620" 2 2 9 11 "Incidence" NA 48168
"2621" 1 3 9 11 "Incidence" NA 37181
"2622" 2 3 9 11 "Incidence" NA 40232
"2623" 1 4 9 11 "Incidence" NA 26332
"2624" 2 4 9 11 "Incidence" NA 29225
"2625" 1 5 9 11 "Incidence" NA 18756
"2626" 2 5 9 11 "Incidence" NA 24835
"2627" 1 6 9 11 "Incidence" NA 8453
"2628" 2 6 9 11 "Incidence" NA 17819
"2629" 1 1 10 11 "Incidence" NA 176198
"2630" 2 1 10 11 "Incidence" NA 169317
"2631" 1 2 10 11 "Incidence" NA 50887
"2632" 2 2 10 11 "Incidence" NA 50844
"2633" 1 3 10 11 "Incidence" NA 38304
"2634" 2 3 10 11 "Incidence" NA 41478
"2635" 1 4 10 11 "Incidence" NA 27937
"2636" 2 4 10 11 "Incidence" NA 31116
"2637" 1 5 10 11 "Incidence" NA 19560
"2638" 2 5 10 11 "Incidence" NA 25421
"2639" 1 6 10 11 "Incidence" NA 9155
"2640" 2 6 10 11 "Incidence" NA 19160
