"sex" "age" "period" "region" "cases" "pop" "outcome"
"2264" 2 4 9 8 14 6725 "Deaths"
"2265" 1 5 9 8 13 6791 "Deaths"
"2266" 2 5 9 8 14 7879 "Deaths"
"2267" 1 6 9 8 10 3667 "Deaths"
"2268" 2 6 9 8 8 6266 "Deaths"
"2269" 1 1 10 8 8 32838 "Deaths"
"2270" 2 1 10 8 7 29261 "Deaths"
"2271" 1 2 10 8 13 11401 "Deaths"
"2272" 2 2 10 8 8 9721 "Deaths"
"2273" 1 3 10 8 10 9499 "Deaths"
"2274" 2 3 10 8 11 8224 "Deaths"
"2275" 1 4 10 8 11 7261 "Deaths"
"2276" 2 4 10 8 9 6783 "Deaths"
"2277" 1 5 10 8 11 6663 "Deaths"
"2278" 2 5 10 8 14 7650 "Deaths"
"2279" 1 6 10 8 9 3931 "Deaths"
"2280" 2 6 10 8 10 6603 "Deaths"
"2281" 1 1 1 9 11 69292 "Deaths"
"2282" 2 1 1 9 11 65800 "Deaths"
"2283" 1 2 1 9 8 14530 "Deaths"
"2284" 2 2 1 9 9 13337 "Deaths"
"2285" 1 3 1 9 11 13995 "Deaths"
"2286" 2 3 1 9 8 14129 "Deaths"
"2287" 1 4 1 9 16 14619 "Deaths"
"2288" 2 4 1 9 7 15755 "Deaths"
"2289" 1 5 1 9 13 8385 "Deaths"
"2290" 2 5 1 9 7 11387 "Deaths"
"2291" 1 6 1 9 8 3114 "Deaths"
"2292" 2 6 1 9 9 5660 "Deaths"
"2293" 1 1 2 9 7 68022 "Deaths"
"2294" 2 1 2 9 10 64778 "Deaths"
"2295" 1 2 2 9 9 15116 "Deaths"
"2296" 2 2 2 9 10 13711 "Deaths"
"2297" 1 3 2 9 12 13292 "Deaths"
"2298" 2 3 2 9 8 13387 "Deaths"
"2299" 1 4 2 9 18 14994 "Deaths"
"2300" 2 4 2 9 8 16014 "Deaths"
"2301" 1 5 2 9 10 8832 "Deaths"
"2302" 2 5 2 9 12 11886 "Deaths"
"2303" 1 6 2 9 9 3391 "Deaths"
"2304" 2 6 2 9 13 6160 "Deaths"
"2305" 1 1 3 9 11 66984 "Deaths"
"2306" 2 1 3 9 6 63912 "Deaths"
"2307" 1 2 3 9 6 15569 "Deaths"
"2308" 2 2 3 9 7 14113 "Deaths"
"2309" 1 3 3 9 12 13271 "Deaths"
"2310" 2 3 3 9 13 13066 "Deaths"
"2311" 1 4 3 9 10 14769 "Deaths"
"2312" 2 4 3 9 13 15778 "Deaths"
"2313" 1 5 3 9 13 9657 "Deaths"
"2314" 2 5 3 9 14 12617 "Deaths"
"2315" 1 6 3 9 10 3651 "Deaths"
"2316" 2 6 3 9 11 6788 "Deaths"
"2317" 1 1 4 9 8 65946 "Deaths"
"2318" 2 1 4 9 8 63046 "Deaths"
"2319" 1 2 4 9 11 16022 "Deaths"
"2320" 2 2 4 9 9 14515 "Deaths"
"2321" 1 3 4 9 11 13250 "Deaths"
"2322" 2 3 4 9 11 12745 "Deaths"
"2323" 1 4 4 9 13 14544 "Deaths"
"2324" 2 4 4 9 12 15542 "Deaths"
"2325" 1 5 4 9 8 10482 "Deaths"
"2326" 2 5 4 9 10 13348 "Deaths"
"2327" 1 6 4 9 10 3911 "Deaths"
"2328" 2 6 4 9 8 7416 "Deaths"
"2329" 1 1 5 9 11 67143 "Deaths"
"2330" 2 1 5 9 7 63829 "Deaths"
"2331" 1 2 5 9 13 17004 "Deaths"
"2332" 2 2 5 9 10 15407 "Deaths"
"2333" 1 3 5 9 11 13797 "Deaths"
"2334" 2 3 5 9 11 13239 "Deaths"
"2335" 1 4 5 9 14 14406 "Deaths"
"2336" 2 4 5 9 8 15508 "Deaths"
"2337" 1 5 5 9 16 11442 "Deaths"
"2338" 2 5 5 9 11 14091 "Deaths"
"2339" 1 6 5 9 10 4210 "Deaths"
"2340" 2 6 5 9 10 8176 "Deaths"
"2341" 1 1 6 9 8 65837 "Deaths"
"2342" 2 1 6 9 10 61853 "Deaths"
"2343" 1 2 6 9 11 17465 "Deaths"
"2344" 2 2 6 9 11 15846 "Deaths"
"2345" 1 3 6 9 11 14593 "Deaths"
"2346" 2 3 6 9 10 13832 "Deaths"
"2347" 1 4 6 9 13 13173 "Deaths"
"2348" 2 4 6 9 7 14124 "Deaths"
"2349" 1 5 6 9 11 11778 "Deaths"
"2350" 2 5 6 9 13 14499 "Deaths"
"2351" 1 6 6 9 15 4474 "Deaths"
"2352" 2 6 6 9 9 8605 "Deaths"
"2353" 1 1 7 9 11 70824 "Deaths"
"2354" 2 1 7 9 7 63225 "Deaths"
"2355" 1 2 7 9 10 19257 "Deaths"
"2356" 2 2 7 9 6 17132 "Deaths"
"2357" 1 3 7 9 10 15256 "Deaths"
"2358" 2 3 7 9 10 14131 "Deaths"
"2359" 1 4 7 9 11 12704 "Deaths"
"2360" 2 4 7 9 13 13529 "Deaths"
"2361" 1 5 7 9 11 11966 "Deaths"
"2362" 2 5 7 9 13 14824 "Deaths"
"2363" 1 6 7 9 9 5107 "Deaths"
"2364" 2 6 7 9 10 9291 "Deaths"
"2365" 1 1 8 9 9 73350 "Deaths"
"2366" 2 1 8 9 7 64931 "Deaths"
"2367" 1 2 8 9 12 20647 "Deaths"
"2368" 2 2 8 9 8 18295 "Deaths"
"2369" 1 3 8 9 14 15899 "Deaths"
"2370" 2 3 8 9 8 14669 "Deaths"
"2371" 1 4 8 9 9 12460 "Deaths"
"2372" 2 4 8 9 12 13138 "Deaths"
"2373" 1 5 8 9 12 11931 "Deaths"
"2374" 2 5 8 9 9 14701 "Deaths"
"2375" 1 6 8 9 11 5613 "Deaths"
"2376" 2 6 8 9 15 9990 "Deaths"
"2377" 1 1 9 9 11 74067 "Deaths"
"2378" 2 1 9 9 10 65705 "Deaths"
"2379" 1 2 9 9 7 22004 "Deaths"
"2380" 2 2 9 9 11 19543 "Deaths"
"2381" 1 3 9 9 9 16411 "Deaths"
"2382" 2 3 9 9 9 15055 "Deaths"
"2383" 1 4 9 9 15 12691 "Deaths"
"2384" 2 4 9 9 14 13029 "Deaths"
"2385" 1 5 9 9 11 11734 "Deaths"
"2386" 2 5 9 9 17 14558 "Deaths"
"2387" 1 6 9 9 13 6078 "Deaths"
"2388" 2 6 9 9 14 10668 "Deaths"
"2389" 1 1 10 9 12 73475 "Deaths"
"2390" 2 1 10 9 10 66335 "Deaths"
"2391" 1 2 10 9 12 22934 "Deaths"
"2392" 2 2 10 9 9 20346 "Deaths"
"2393" 1 3 10 9 13 17310 "Deaths"
"2394" 2 3 10 9 11 15688 "Deaths"
"2395" 1 4 10 9 10 13118 "Deaths"
"2396" 2 4 10 9 8 13241 "Deaths"
"2397" 1 5 10 9 10 11543 "Deaths"
"2398" 2 5 10 9 8 14125 "Deaths"
"2399" 1 6 10 9 12 6449 "Deaths"
"2400" 2 6 10 9 9 11359 "Deaths"
"2401" 1 1 1 10 12 40620 "Deaths"
"2402" 2 1 1 10 8 35582 "Deaths"
"2403" 1 2 1 10 11 8822 "Deaths"
"2404" 2 2 1 10 12 7061 "Deaths"
"2405" 1 3 1 10 10 8575 "Deaths"
"2406" 2 3 1 10 12 7276 "Deaths"
"2407" 1 4 1 10 9 8122 "Deaths"
"2408" 2 4 1 10 7 7748 "Deaths"
"2409" 1 5 1 10 11 4710 "Deaths"
"2410" 2 5 1 10 8 5700 "Deaths"
"2411" 1 6 1 10 8 1939 "Deaths"
"2412" 2 6 1 10 12 3176 "Deaths"
"2413" 1 1 2 10 9 39291 "Deaths"
"2414" 2 1 2 10 8 34405 "Deaths"
"2415" 1 2 2 10 9 9118 "Deaths"
"2416" 2 2 2 10 10 7302 "Deaths"
"2417" 1 3 2 10 9 8189 "Deaths"
"2418" 2 3 2 10 13 6912 "Deaths"
"2419" 1 4 2 10 12 8406 "Deaths"
"2420" 2 4 2 10 12 7877 "Deaths"
"2421" 1 5 2 10 12 4792 "Deaths"
"2422" 2 5 2 10 11 5808 "Deaths"
"2423" 1 6 2 10 8 2105 "Deaths"
"2424" 2 6 2 10 7 3448 "Deaths"
"2425" 1 1 3 10 8 38138 "Deaths"
"2426" 2 1 3 10 8 33604 "Deaths"
"2427" 1 2 3 10 9 9568 "Deaths"
"2428" 2 2 3 10 11 7533 "Deaths"
"2429" 1 3 3 10 13 8010 "Deaths"
"2430" 2 3 3 10 12 6739 "Deaths"
"2431" 1 4 3 10 12 8469 "Deaths"
"2432" 2 4 3 10 14 7748 "Deaths"
"2433" 1 5 3 10 11 5138 "Deaths"
"2434" 2 5 3 10 8 6100 "Deaths"
"2435" 1 6 3 10 10 2223 "Deaths"
"2436" 2 6 3 10 9 3755 "Deaths"
"2437" 1 1 4 10 7 36985 "Deaths"
"2438" 2 1 4 10 6 32803 "Deaths"
"2439" 1 2 4 10 7 10018 "Deaths"
"2440" 2 2 4 10 8 7764 "Deaths"
"2441" 1 3 4 10 10 7831 "Deaths"
"2442" 2 3 4 10 12 6566 "Deaths"
"2443" 1 4 4 10 11 8532 "Deaths"
"2444" 2 4 4 10 12 7619 "Deaths"
"2445" 1 5 4 10 7 5484 "Deaths"
"2446" 2 5 4 10 10 6392 "Deaths"
"2447" 1 6 4 10 8 2341 "Deaths"
"2448" 2 6 4 10 10 4062 "Deaths"
"2449" 1 1 5 10 11 37031 "Deaths"
"2450" 2 1 5 10 11 32805 "Deaths"
"2451" 1 2 5 10 6 10834 "Deaths"
"2452" 2 2 5 10 10 8353 "Deaths"
"2453" 1 3 5 10 9 8223 "Deaths"
"2454" 2 3 5 10 9 6819 "Deaths"
"2455" 1 4 5 10 11 8746 "Deaths"
"2456" 2 4 5 10 8 7663 "Deaths"
"2457" 1 5 5 10 11 6040 "Deaths"
"2458" 2 5 5 10 8 6906 "Deaths"
"2459" 1 6 5 10 9 2536 "Deaths"
"2460" 2 6 5 10 6 4406 "Deaths"
"2461" 1 1 6 10 12 34893 "Deaths"
"2462" 2 1 6 10 12 30919 "Deaths"
"2463" 1 2 6 10 7 10879 "Deaths"
"2464" 2 2 6 10 10 8379 "Deaths"
"2465" 1 3 6 10 11 8520 "Deaths"
"2466" 2 3 6 10 8 6957 "Deaths"
"2467" 1 4 6 10 11 8122 "Deaths"
"2468" 2 4 6 10 9 7141 "Deaths"
"2469" 1 5 6 10 12 6293 "Deaths"
"2470" 2 5 6 10 13 7008 "Deaths"
"2471" 1 6 6 10 8 2537 "Deaths"
"2472" 2 6 6 10 9 4461 "Deaths"
"2473" 1 1 7 10 10 34399 "Deaths"
"2474" 2 1 7 10 9 30093 "Deaths"
"2475" 1 2 7 10 11 11136 "Deaths"
"2476" 2 2 7 10 8 8702 "Deaths"
"2477" 1 3 7 10 13 8965 "Deaths"
"2478" 2 3 7 10 7 7289 "Deaths"
"2479" 1 4 7 10 10 7594 "Deaths"
"2480" 2 4 7 10 9 6673 "Deaths"
"2481" 1 5 7 10 8 6534 "Deaths"
"2482" 2 5 7 10 8 7041 "Deaths"
"2483" 1 6 7 10 10 2671 "Deaths"
"2484" 2 6 7 10 12 4806 "Deaths"
"2485" 1 1 8 10 11 34304 "Deaths"
"2486" 2 1 8 10 7 29956 "Deaths"
"2487" 1 2 8 10 12 11306 "Deaths"
"2488" 2 2 8 10 11 9071 "Deaths"
"2489" 1 3 8 10 10 9466 "Deaths"
"2490" 2 3 8 10 12 7602 "Deaths"
"2491" 1 4 8 10 12 7322 "Deaths"
"2492" 2 4 8 10 10 6368 "Deaths"
"2493" 1 5 8 10 11 6691 "Deaths"
"2494" 2 5 8 10 13 7014 "Deaths"
"2495" 1 6 8 10 7 2850 "Deaths"
"2496" 2 6 8 10 7 5074 "Deaths"
"2497" 1 1 9 10 11 34342 "Deaths"
"2498" 2 1 9 10 8 29929 "Deaths"
"2499" 1 2 9 10 11 11694 "Deaths"
"2500" 2 2 9 10 7 9530 "Deaths"
"2501" 1 3 9 10 11 9857 "Deaths"
"2502" 2 3 9 10 8 7732 "Deaths"
"2503" 1 4 9 10 9 7330 "Deaths"
"2504" 2 4 9 10 17 6315 "Deaths"
"2505" 1 5 9 10 13 6665 "Deaths"
"2506" 2 5 9 10 9 7000 "Deaths"
"2507" 1 6 9 10 15 3082 "Deaths"
"2508" 2 6 9 10 10 5323 "Deaths"
"2509" 1 1 10 10 9 34500 "Deaths"
"2510" 2 1 10 10 11 30214 "Deaths"
"2511" 1 2 10 10 6 11901 "Deaths"
"2512" 2 2 10 10 8 9847 "Deaths"
"2513" 1 3 10 10 11 10334 "Deaths"
"2514" 2 3 10 10 11 8082 "Deaths"
"2515" 1 4 10 10 11 7418 "Deaths"
"2516" 2 4 10 10 11 6428 "Deaths"
"2517" 1 5 10 10 11 6702 "Deaths"
"2518" 2 5 10 10 9 6799 "Deaths"
"2519" 1 6 10 10 10 3294 "Deaths"
"2520" 2 6 10 10 14 5599 "Deaths"
"2521" 1 1 1 11 13 155468 "Deaths"
"2522" 2 1 1 11 8 152254 "Deaths"
"2523" 1 2 1 11 14 33303 "Deaths"
"2524" 2 2 1 11 10 34353 "Deaths"
"2525" 1 3 1 11 17 25979 "Deaths"
"2526" 2 3 1 11 12 27008 "Deaths"
"2527" 1 4 1 11 12 19879 "Deaths"
"2528" 2 4 1 11 9 23438 "Deaths"
"2529" 1 5 1 11 15 11184 "Deaths"
"2530" 2 5 1 11 11 17145 "Deaths"
"2531" 1 6 1 11 8 4466 "Deaths"
"2532" 2 6 1 11 12 8830 "Deaths"
"2533" 1 1 2 11 7 153931 "Deaths"
"2534" 2 1 2 11 11 150418 "Deaths"
"2535" 1 2 2 11 12 34899 "Deaths"
"2536" 2 2 2 11 13 36308 "Deaths"
"2537" 1 3 2 11 15 26300 "Deaths"
"2538" 2 3 2 11 14 27239 "Deaths"
"2539" 1 4 2 11 14 21047 "Deaths"
"2540" 2 4 2 11 13 24411 "Deaths"
"2541" 1 5 2 11 14 11675 "Deaths"
"2542" 2 5 2 11 16 18001 "Deaths"
"2543" 1 6 2 11 10 4963 "Deaths"
"2544" 2 6 2 11 10 9846 "Deaths"
"2545" 1 1 3 11 13 151302 "Deaths"
"2546" 2 1 3 11 9 147491 "Deaths"
"2547" 1 2 3 11 13 35054 "Deaths"
"2548" 2 2 3 11 11 37129 "Deaths"
"2549" 1 3 3 11 9 27229 "Deaths"
"2550" 2 3 3 11 12 28277 "Deaths"
"2551" 1 4 3 11 14 21887 "Deaths"
"2552" 2 4 3 11 19 25116 "Deaths"
"2553" 1 5 3 11 17 12516 "Deaths"
"2554" 2 5 3 11 15 18775 "Deaths"
"2555" 1 6 3 11 11 5360 "Deaths"
"2556" 2 6 3 11 9 10907 "Deaths"
"2557" 1 1 4 11 10 148673 "Deaths"
"2558" 2 1 4 11 15 144564 "Deaths"
"2559" 1 2 4 11 12 35209 "Deaths"
"2560" 2 2 4 11 12 37950 "Deaths"
"2561" 1 3 4 11 19 28158 "Deaths"
"2562" 2 3 4 11 16 29315 "Deaths"
"2563" 1 4 4 11 20 22727 "Deaths"
"2564" 2 4 4 11 18 25821 "Deaths"
"2565" 1 5 4 11 11 13357 "Deaths"
"2566" 2 5 4 11 15 19549 "Deaths"
"2567" 1 6 4 11 7 5757 "Deaths"
"2568" 2 6 4 11 9 11968 "Deaths"
"2569" 1 1 5 11 11 151482 "Deaths"
"2570" 2 1 5 11 10 146976 "Deaths"
"2571" 1 2 5 11 12 37170 "Deaths"
"2572" 2 2 5 11 13 39979 "Deaths"
"2573" 1 3 5 11 14 30438 "Deaths"
"2574" 2 3 5 11 14 31709 "Deaths"
"2575" 1 4 5 11 11 23900 "Deaths"
"2576" 2 4 5 11 18 26879 "Deaths"
"2577" 1 5 5 11 14 14625 "Deaths"
"2578" 2 5 5 11 11 20899 "Deaths"
"2579" 1 6 5 11 11 6223 "Deaths"
"2580" 2 6 5 11 9 13352 "Deaths"
"2581" 1 1 6 11 9 154931 "Deaths"
"2582" 2 1 6 11 9 149612 "Deaths"
"2583" 1 2 6 11 9 38171 "Deaths"
"2584" 2 2 6 11 9 40662 "Deaths"
"2585" 1 3 6 11 8 33384 "Deaths"
"2586" 2 3 6 11 16 34889 "Deaths"
"2587" 1 4 6 11 12 23840 "Deaths"
"2588" 2 4 6 11 11 26872 "Deaths"
"2589" 1 5 6 11 16 15831 "Deaths"
"2590" 2 5 6 11 21 21912 "Deaths"
"2591" 1 6 6 11 12 6447 "Deaths"
"2592" 2 6 6 11 14 14351 "Deaths"
"2593" 1 1 7 11 10 163318 "Deaths"
"2594" 2 1 7 11 13 157275 "Deaths"
"2595" 1 2 7 11 13 40822 "Deaths"
"2596" 2 2 7 11 14 42722 "Deaths"
"2597" 1 3 7 11 16 35178 "Deaths"
"2598" 2 3 7 11 12 37207 "Deaths"
"2599" 1 4 7 11 14 24145 "Deaths"
"2600" 2 4 7 11 16 26926 "Deaths"
"2601" 1 5 7 11 10 16835 "Deaths"
"2602" 2 5 7 11 11 22902 "Deaths"
"2603" 1 6 7 11 13 7040 "Deaths"
"2604" 2 6 7 11 13 15481 "Deaths"
"2605" 1 1 8 11 15 169081 "Deaths"
"2606" 2 1 8 11 9 162405 "Deaths"
"2607" 1 2 8 11 12 43827 "Deaths"
"2608" 2 2 8 11 13 45160 "Deaths"
"2609" 1 3 8 11 11 36348 "Deaths"
"2610" 2 3 8 11 9 39255 "Deaths"
"2611" 1 4 8 11 15 24931 "Deaths"
"2612" 2 4 8 11 17 27563 "Deaths"
"2613" 1 5 8 11 15 17838 "Deaths"
"2614" 2 5 8 11 18 23894 "Deaths"
"2615" 1 6 8 11 15 7695 "Deaths"
"2616" 2 6 8 11 16 16611 "Deaths"
"2617" 1 1 9 11 10 172459 "Deaths"
"2618" 2 1 9 11 8 165815 "Deaths"
"2619" 1 2 9 11 11 47670 "Deaths"
"2620" 2 2 9 11 7 48168 "Deaths"
"2621" 1 3 9 11 12 37181 "Deaths"
"2622" 2 3 9 11 13 40232 "Deaths"
"2623" 1 4 9 11 12 26332 "Deaths"
"2624" 2 4 9 11 12 29225 "Deaths"
"2625" 1 5 9 11 19 18756 "Deaths"
"2626" 2 5 9 11 20 24835 "Deaths"
"2627" 1 6 9 11 17 8453 "Deaths"
"2628" 2 6 9 11 20 17819 "Deaths"
"2629" 1 1 10 11 10 176198 "Deaths"
"2630" 2 1 10 11 11 169317 "Deaths"
"2631" 1 2 10 11 15 50887 "Deaths"
"2632" 2 2 10 11 14 50844 "Deaths"
"2633" 1 3 10 11 14 38304 "Deaths"
"2634" 2 3 10 11 19 41478 "Deaths"
"2635" 1 4 10 11 21 27937 "Deaths"
"2636" 2 4 10 11 18 31116 "Deaths"
"2637" 1 5 10 11 18 19560 "Deaths"
"2638" 2 5 10 11 22 25421 "Deaths"
"2639" 1 6 10 11 9 9155 "Deaths"
"2640" 2 6 10 11 16 19160 "Deaths"
